7.338630000000000000e+05,7.338930000000000000e+05,7.339240000000000000e+05,7.339540000000000000e+05,7.339850000000000000e+05,7.340160000000000000e+05,7.340460000000000000e+05,7.340770000000000000e+05,7.341070000000000000e+05,7.341380000000000000e+05,7.341690000000000000e+05,7.341970000000000000e+05,7.342280000000000000e+05,7.342580000000000000e+05,7.342890000000000000e+05,7.343190000000000000e+05,7.343500000000000000e+05,7.343810000000000000e+05,7.344110000000000000e+05,7.344420000000000000e+05,7.344720000000000000e+05,7.345030000000000000e+05,7.345340000000000000e+05,7.345630000000000000e+05,7.345940000000000000e+05,7.346240000000000000e+05,7.346550000000000000e+05,7.346850000000000000e+05,7.347160000000000000e+05,7.347470000000000000e+05,7.347770000000000000e+05,7.348080000000000000e+05,7.348380000000000000e+05,7.348690000000000000e+05,7.349000000000000000e+05,7.349280000000000000e+05
-9.800000000000000000e+01,-1.720000000000000000e+02,-1.610000000000000000e+02,-1.980000000000000000e+02,-2.360000000000000000e+02,-2.780000000000000000e+02,-3.010000000000000000e+02,-3.780000000000000000e+02,-3.340000000000000000e+02,-4.140000000000000000e+02,-3.770000000000000000e+02,-5.550000000000000000e+02,-7.220000000000000000e+02,-8.280000000000000000e+02,-1.192000000000000000e+03,-7.730000000000000000e+02,-1.117000000000000000e+03,-1.277000000000000000e+03,-1.353000000000000000e+03,-1.285000000000000000e+03,-1.268000000000000000e+03,-1.792000000000000000e+03,-1.520000000000000000e+03,-1.600000000000000000e+03,-1.383000000000000000e+03,-1.455000000000000000e+03,-1.106000000000000000e+03,-1.023000000000000000e+03,-1.261000000000000000e+03,-9.160000000000000000e+02,-1.298000000000000000e+03,-1.140000000000000000e+03,-1.124000000000000000e+03,-3.772000000000000000e+03,-1.296000000000000000e+03,-1.059000000000000000e+03
